0.53254,-0.49334
0.53319,-0.49284
0.53384,-0.49234
0.53449,-0.49184
0.53514,-0.49135
0.53579,-0.49085
0.53645,-0.49036
0.5371,-0.48986
0.53775,-0.48937
0.53841,-0.48888
0.53906,-0.48839
0.53972,-0.4879
0.54037,-0.48742
0.54103,-0.48693
0.54168,-0.48644
0.54234,-0.48596
0.543,-0.48548
0.54365,-0.48499
0.54431,-0.48451
0.54497,-0.48403
0.54563,-0.48355
0.54629,-0.48307
0.54695,-0.48259
0.54761,-0.48212
0.54827,-0.48164
0.54893,-0.48116
0.5496,-0.48069
0.55026,-0.48022
0.55092,-0.47974
0.55159,-0.47927
0.55225,-0.4788
0.55291,-0.47833
0.55358,-0.47786
0.55424,-0.47739
0.55491,-0.47692
0.55558,-0.47645
0.55624,-0.47599
0.55691,-0.47552
0.55758,-0.47506
0.55825,-0.47459
0.55892,-0.47413
0.55959,-0.47366
0.56026,-0.4732
0.56093,-0.47274
0.5616,-0.47228
0.56227,-0.47182
0.56294,-0.47136
0.56361,-0.4709
0.56429,-0.47044
0.56496,-0.46998
0.56563,-0.46953
0.56631,-0.46907
0.56698,-0.46861
0.56766,-0.46816
0.56834,-0.4677
0.56901,-0.46725
0.56969,-0.4668
0.57037,-0.46634
0.57104,-0.46589
0.57172,-0.46544
0.5724,-0.46499
0.57308,-0.46454
0.57376,-0.46408
0.57444,-0.46363
0.57512,-0.46318
0.5758,-0.46274
0.57648,-0.46229
0.57716,-0.46184
0.57785,-0.46139
0.57853,-0.46094
0.57921,-0.4605
0.5799,-0.46005
0.58058,-0.4596
0.58126,-0.45916
0.58195,-0.45871
0.58264,-0.45827
0.58332,-0.45782
0.58401,-0.45738
0.58469,-0.45693
0.58538,-0.45649
0.58607,-0.45605
0.58676,-0.4556
0.58745,-0.45516
0.58814,-0.45472
0.58883,-0.45428
0.58951,-0.45383
0.59021,-0.45339
0.5909,-0.45295
0.59159,-0.45251
0.59228,-0.45207
0.59297,-0.45163
0.59366,-0.45119
0.59436,-0.45075
0.59505,-0.45031
0.59574,-0.44987
0.59644,-0.44943
0.59713,-0.44899
0.59783,-0.44855
0.59852,-0.44811
0.59922,-0.44767
0.59991,-0.44723
0.60061,-0.44679
0.60131,-0.44635
0.602,-0.44592
0.6027,-0.44548
0.6034,-0.44504
0.6041,-0.4446
0.60479,-0.44416
0.60549,-0.44372
0.60619,-0.44329
0.60689,-0.44285
0.60759,-0.44241
0.60829,-0.44197
0.60899,-0.44153
0.60969,-0.4411
0.6104,-0.44066
0.6111,-0.44022
0.6118,-0.43978
0.6125,-0.43934
0.6132,-0.43891
0.61391,-0.43847
0.61461,-0.43803
0.61531,-0.43759
0.61602,-0.43715
0.61672,-0.43671
0.61743,-0.43628
0.61813,-0.43584
0.61884,-0.4354
0.61954,-0.43496
0.62025,-0.43452
0.62095,-0.43408
0.62166,-0.43364
0.62237,-0.4332
0.62307,-0.43276
0.62378,-0.43232
0.62449,-0.43188
0.6252,-0.43144
0.6259,-0.431
0.62661,-0.43056
0.62732,-0.43012
0.62803,-0.42968
0.62874,-0.42924
0.62945,-0.4288
0.63016,-0.42836
0.63087,-0.42791
0.63158,-0.42747
0.63229,-0.42703
0.633,-0.42659
0.63371,-0.42614
0.63442,-0.4257
0.63513,-0.42526
0.63584,-0.42481
0.63655,-0.42437
0.63726,-0.42392
0.63797,-0.42348
0.63869,-0.42303
0.6394,-0.42259
0.64011,-0.42214
0.64082,-0.4217
0.64154,-0.42125
0.64225,-0.4208
0.64296,-0.42035
0.64367,-0.41991
0.64439,-0.41946
0.6451,-0.41901
0.64581,-0.41856
0.64653,-0.41811
0.64724,-0.41766
0.64795,-0.41721
0.64867,-0.41676
0.64938,-0.41631
0.6501,-0.41585
0.65081,-0.4154
0.65152,-0.41495
0.65224,-0.41449
0.65295,-0.41404
0.65367,-0.41359
0.65438,-0.41313
0.6551,-0.41267
0.65581,-0.41222
0.65653,-0.41176
0.65724,-0.4113
0.65796,-0.41085
0.65867,-0.41039
0.65939,-0.40993
0.6601,-0.40947
0.66082,-0.40901
0.66153,-0.40855
0.66225,-0.40809
0.66296,-0.40762
0.66367,-0.40716
0.66439,-0.4067
0.6651,-0.40623
0.66582,-0.40577
0.66653,-0.4053
0.66725,-0.40484
0.66796,-0.40437
0.66868,-0.4039
0.66939,-0.40343
0.67011,-0.40297
0.67082,-0.4025
0.67154,-0.40202
0.67225,-0.40155
0.67297,-0.40108
0.67368,-0.40061
0.6744,-0.40014
0.67511,-0.39966
0.67582,-0.39919
0.67654,-0.39871
0.67725,-0.39824
0.67797,-0.39776
0.67868,-0.39728
0.67939,-0.3968
0.68011,-0.39632
0.68082,-0.39584
0.68153,-0.39536
0.68225,-0.39488
0.68296,-0.39439
0.68367,-0.39391
0.68438,-0.39343
0.6851,-0.39294
0.68581,-0.39245
0.68652,-0.39197
0.68723,-0.39148
0.68794,-0.39099
0.68865,-0.3905
0.68937,-0.39001
0.69008,-0.38952
0.69079,-0.38902
0.6915,-0.38853
0.69221,-0.38804
0.69292,-0.38754
0.69363,-0.38704
0.69434,-0.38655
0.69504,-0.38605
0.69575,-0.38555
0.69646,-0.38505
0.69717,-0.38455
0.69788,-0.38404
0.69859,-0.38354
0.69929,-0.38304
0.7,-0.38253
0.70071,-0.38202
0.70141,-0.38152
0.70212,-0.38101
0.70282,-0.3805
0.70353,-0.37999
0.70424,-0.37948
0.70494,-0.37896
0.70564,-0.37845
0.70635,-0.37793
0.70705,-0.37742
0.70775,-0.3769
0.70846,-0.37638
0.70916,-0.37586
0.70986,-0.37534
0.71056,-0.37482
0.71126,-0.3743
0.71196,-0.37377
0.71266,-0.37325
0.71336,-0.37272
0.71406,-0.3722
0.71476,-0.37167
0.71546,-0.37114
0.71616,-0.37061
0.71685,-0.37007
0.71755,-0.36954
0.71825,-0.36901
0.71894,-0.36847
0.71964,-0.36793
0.72033,-0.3674
0.72103,-0.36686
0.72172,-0.36632
0.72241,-0.36577
0.72311,-0.36523
0.7238,-0.36469
0.72449,-0.36414
0.72518,-0.3636
0.72587,-0.36305
0.72656,-0.3625
0.72725,-0.36195
0.72794,-0.3614
0.72862,-0.36084
0.72931,-0.36029
0.73,-0.35973
0.73068,-0.35917
0.73137,-0.35862
0.73205,-0.35806
0.73274,-0.3575
0.73342,-0.35693
0.7341,-0.35637
0.73478,-0.3558
0.73547,-0.35524
0.73615,-0.35467
0.73683,-0.3541
0.7375,-0.35353
0.73818,-0.35296
0.73886,-0.35238
0.73954,-0.35181
0.74021,-0.35123
0.74089,-0.35066
